first_title,first_brand,first_price,second_title,second_brand,second_price,label
ten one design pogo stylus for iphone 4 burnt orange,ten one design,13.49,ten one design pogo sketch stylus for ipad iphone and ipod touch silver,ten,11.12,0
motorola xoom vehicle power adapter,motorola,26.99,motorola vehicle power adapter micro-usb rapid rate charger,motorola,4.28,0
case logic 16 value laptop briefcase black,case logic,22.0,case logic vnb-217 value 17-inch laptop backpack black,case logic,26.24,0
chicago bears ipod touch 4g hard case,tribeca,29.99,san diego chargers ipod touch 4g hard case,tribeca,29.99,0
at t prepaid gophone samsung a187 with bluetooth blue,at t,59.88,samsung a197 prepaid gophone at t with 15 airtime credit,samsung,45.98,0
panasonic kx-tga6645b dect 6.0 plus expandable digital cordless answering system with 5 handsets,panasonic,150.0,panasonic dect 6.0 expandable digital cordless answering system - 4 handset system kx-tg9334t,panasonic,99.95,0
uniden d2998 dect 6.0 loud and clear digital answering system with cordless handset,uniden,79.93,motorola dect 6.0 corded base phone with cordless handset digital answering system and bluetooth l512cbt,motorola,77.08,0
cobra 16-mile range 22-channel gmrs 2-way radio,cobra,29.98,motorola mr350r 35-mile range 22-channel frs gmrs two-way radio pair,motorola,50.99,0
siig cb-nms012-s1 serial cable,siig,8.88,siig cb-sa0211-s1 6.6-feet serial ata external cable,siig,16.82,0
acp-ep memory 16gb class 4 sdhc card,ep memory,38.88,fujifilm 4 gb class 6 sdhc flash memory card,fuji,8.98,0
motorola h17 bluetooth headset,motorola,38.84,motorola h690 bluetooth headset,motorola,16.47,0
sylvania 4gb touch video mp3 player black,sylvania,35.0,zune 16 gb video mp3 player black,zune,249.95,0
da-lite high power model b manual screen with csr - 84 x 84 av format,da-lite,372.99,da-lite model b with csr high contrast matte white - projection screen - 84 in,da-lite,214.5,0
western digital 2tb my book studio edition ii external hard drive,western digital,199.0,western digital my book studio lx 1 tb firewire 800 usb 2.0 desktop external hard drive aluminum,western digital,119.99,0
sharp el1192bl printing calculator,sharp,37.63,sharp el1192bl two-color printing calculator calculator prting desktop pack of2,sharp,95.66,1
ihome wireless optical mouse black,ihome,25.56,kingwin 2.4 ghz wireless optical mouse kw-06,kingwin,9.99,0
scosche 1974-up ford chrysler jeep multi-purpose kit including 1999-up grand cherokee,scosche,11.37,scosche fcj1276ab 1974-up ford chrysler jeep multi-purpose kit including 1999-up grand cherokee intrepid cr1277,scosche,11.37,1
logitech wireless mouse m315 victorian,logitech,19.88,logitech wireless mouse m310 soft violet,logitech,23.13,0
imation 11864 slr-5 data cartridge,imation,55.92,qic data cartridge,imation,53.39,0
wintec filemate 4gb compactflash memory card,wintec,15.98,sandisk 4gb ultra ii compactflash memory card 15mb s,sandisk,17.96,0
iosafe rugged 500gb usb 3.0 portable external hard drive,iosafe,299.98,western digital wd elements se 1 tb usb 2.0 portable external hard drive,western digital,79.99,0
hp 27 black inkjet cartridge c8727an,hp,19.97,hp 27 black ink cartridge in retail packaging c8727an 140,hp,18.61,1
nzxt phantom crafted series atx full tower steel chassis black,nzxt,139.82,nzxt zero 2 crafted series steel full tower chassis - no power black,nzxt,89.99,0
da-lite da-glas unframed rear projection screen - 43 1 4 x 57 3 4 video format,da-lite,920.99,da-lite data pro thru-the-wall rear projection screen - 52 x 92 hdtv format,da-lite,15985.81,0
bell o high-speed hdmi cable with ethernet 2-meter,bell ' o,69.99,ge 87704 high-speed hdmi cables with ethernet 2-pack 6-feet,general electric,25.55,0
manfrotto unica v dslr messenger bag,manfrotto,89.99,manfrotto mb sm390-5bb unica v messenger bag black,manfrotto,89.89,0
da-lite da-plex self trimming rear projection screen - 40 1 4 x 53 3 4 video format,da-lite,1892.99,da-lite da-plex thru-the-wall rear projection screen - 90 x 120 video format,da-lite,12222.0,0
ihome rechargeable collapsible portable mini multimedia speakers silver,ihome,47.55,ihome ihm78px rechargeable mini speakers pink,ihome,24.0,0
panasonic bb-hcm580a poe zoom mpeg-4 network camera,panasonic,779.82,panasonic bl-c160a outdoor lighted mpeg-4 network camera silver,panasonic,247.89,0
rolodex wood tone desk pad mahogany 24 x 19,rolodex,37.94,rolodex 23390 - wood tone desk pad mahogany 24 x 19,rolodex,34.65,1
belkin basic wireless n150 usb adapter,belkin,29.99,belkin f5d8073 n wireless expresscard adapter,belkin,25.0,0
siig hi-speed usb 2.0 esata enclosure for 2.5 sata hard disks,siig,15.88,macally hi-speed esata firewire usb 2.0 storage enclosure for 3.5-inch sata hard disk g-s350suab2 silver,macally,66.24,0
logitech m305 wireless mouse black,logitech,29.73,logitech m305 wireless mouse silver,logitech,19.99,0
belkin 3 cat-5e snagless patch cable blue,belkin,4.35,belkin cat-5e snagless patch cable blue 25 feet,belkin,9.5,0
ocz technology vertex 2 60gb 2.5 sata ii solid state drive,ocz technologies,119.98,ocz technology 60 gb vertex 2 series sata ii 2.5-inch solid state drive ssd oczssd22vtxe60g,ocz,94.99,1
pioneer 5.25 2-way speakers 35w,pioneer,136.0,pioneer ts-g1343r 5.25 2-way speakers,pioneer,29.99,0
action sport drives 4gb santa cruz usb skate drive rob eyes,ep memory,10.84,action sports 4gb santa cruz surfdrive - archie,dane,11.5,0
optoma bl-fp230c replacement projector lamp for optoma ep749 projector,optoma,294.84,optoma bl-fu220a replacement lamp for hd72 hd73 home theater projector,optoma,304.76,0
zyxel desktop gigabit switch gs-108b,zyxel,34.99,zyxel gs108b 8 port gigabit ethernet switch with metal housing green energy saving technology,zyxel,33.68,1
case logic 48 capacity heavy duty cd wallet,case logic,15.99,case logic cde-72 72 capacity heavy duty cd wallet blue,case logic,14.71,0
edge 8gb 4x2gb pc38500 ecc unbuffered 240 pin ddr3 kit apple,edge,139.82,2gb kit 2x1gb pc3200 ecc unbuffered 184 pin ddr,edge,115.05,0
ibm 28p2010 black toner cartridge,ibm,425.0,canon 104 black toner cartridge,canon,64.06,0
case logic universal mp3 sport case - medium,case logic,11.99,caselogic uma-103gray large universal mp3 sport case gray,case logic,12.99,0
cobra mobile cb radio with nightwatch illuminated display and swr antenna calibration,cobra,150.0,cobra 29wxnwst nightwatch 40 channel cb radio,cobra,132.28,1
green onions supply 10.1 anti-glare screen protector,green onions supply,22.88,green onions supply rt-spf1017w m anti-glare screen protector for 17-inch wide laptop lcd screen -1 piece transparent,green,29.54,0
chicago bears ipod touch 4g hard case,tribeca,29.99,washington redskins ipod touch 4g hard case,tribeca,29.99,0
buffalo technology linkstation duo dual-bay 1.0 tb 1 x 1tb network attatched storage ls-wx1 .0 tl 1d,buffalo technology,179.82,buffalo technology linkstation duo 2 tb 2 x 1 tb network attached storage ls-wx2 .0 tl r1,buffalo technology,190.86,0
case logic 10 tablet sleeve black,case logic,16.0,case logic compact portable hard drive case black,case logic,10.24,0
lexar 32gb twistturn jumpdrive,lexar media,61.8,lexar ljdtt32gasbna jump drive twistturn 32 gb usb 2.0 flash drive gray,lexar,39.99,1
buffalo technology 2tb usb 3.0 drivestation duo,buffalo technology,239.82,buffalo technology drivestation duo 2 tb 2 x 1 tb usb 3.0 external raid hard drive array hd-wl2tu3r1 black,buffalo technology,249.68,1
da-lite da-plex self trimming rear projection screen - 58 x 104 hdtv format,da-lite,4635.99,da-glas base rear projection screen - 70 x 70 av format,da-lite,2622.99,0
western digital 1tb my passport essential se usb 3.0 portable external hard drive,western digital,98.92,western digital my book for mac 1 tb usb 2.0 desktop external hard drive,western digital,89.99,0
startech 20 displayport cable with latches m m,startech,44.0,startech.com 15-feet displayport cable with latches - m m displport15l,startech,23.48,0
logitech wireless mouse dark fleur,logitech,27.82,logitech wireless mouse m310 dark aces 910-002087,logitech,24.45,0
plantronics h91cis encore h91 headset,plantronics,119.88,plantronics . audio 626 dsp pc headset,plantronics,28.99,0
da-lite matte white model c with csr manual screen - 72 x 72 av format,da-lite,563.99,da-lite model b with csr high contrast matte white - projection screen - 84 in,da-lite,214.5,0
startech 430w atx12v 2.3 80 plus computer power supply active pfc,startech,60.0,startech.com professional 630 watt atx12v 2.3 80 plus computer modular power supply atx atx2pw630pro,startech,104.75,0
michigan wolverines iphone 4 case silicone cover,tribeca,24.99,alabama crimson tide iphone 4 case silicone cover,tribeca,17.74,0
st. louis cardinals ipod touch 4g hard case,tribeca,29.99,baltimore ravens ipod touch 4g hard case,tribeca,29.99,0
birdhouse tony hawk 2gb full skull skatedrive usb flash drive,ep memory,9.84,action sport skatedrive birdhouse - tony hawk - birdman crest - usb flash drive - 4 gb - usb 2.0,add on,11.5,0
panasonic kx-tg4022n dect 6.0 plus expandable cordless answering system w 2 handsets,panasonic,44.98,panasonic kx-tg9322t 2-line dect 6.0 cordless phone metallic black 2 handsets,panasonic,119.99,0
logitech f540 wireless headset,logitech,163.0,logitech wireless keyboard k340,logitech,19.99,0
zebra sarasa retractable gel roller ball pen bonus box black ink 24 pk,zebra,24.94,pilot 31154 - g2 limited roller ball retractable gel pen black ink fine,pilot,15.16,0
da-lite silver matte model c manual screen - 6 x 8 av format,da-lite,420.45,video spectra 1.5 model c manual screen - av format - 6 x8 - 8 x10 size 6 x 8,da-lite,293.95,0
kingston valueram 2gb ddr3 sdram desktop memory module,kingston,63.88,kingston valueram 1 gb 667mhz pc2-5300 ddr2 dimm desktop memory kvr667d2n5 1g,kingston,13.99,0
penpower chinese expert,penpower,104.88,penpower chinese expert pen scanner edition,penpower,210.39,0
da-lite da-glas deluxe rear projection screen - 40 1 4 x 53 3 4 video format,da-lite,1752.99,da-lite da-view thru-the-wall rear projection screen - 57 3 4 x 77 video format,da-lite,11346.11,0
antec tricool 92mm double ball bearing case fan,antec,8.25,antec tricool 92mm dbb case fan with 3-spd switch 3 4-pin 3-pin monitoring,antec,8.25,1
scosche 1993-up select subaru power 4-speaker connector,scosche,9.88,scosche vw01b power speaker connector for 1986-up volkswagen,scosche,5.82,0
avery index maker clear label unpunched dividers with white tabs,avery,77.18,avery index maker clear label dividers with 5 white tabs 25 count 11446,avery,52.99,0
3m o-cel-o sponge with 3m stayfresh technology 4pk,3m,2.69,3m 7274t - o-cel-o sponge w 3m stayfresh technology 4-7 10 x 3 x 3 5 4 pack,3m,10.85,1
gear head 2.4 ghz wireless optical nano mouse black,gear head,15.82,kingwin 2.4 ghz wireless optical mouse kw-06,kingwin,9.99,0
da-lite da-plex self trimming rear projection screen - 96 x 120 av format,da-lite,7799.99,da-lite data pro thru-the-wall rear projection screen - 401 2 x 72 hdtv format,da-lite,10185.3,0
dell switch by design studio lids shaadi 15r,dell,39.0,dell switch by design studio lid for inspiron r series laptop - amira,dell,49.99,0
asus us radeon 1gb gddr5 hd6870 pci express graphics card,asus,199.82,visiontek radeon 6670 1 gb gddr5 pci express dvi-d hdmi vga graphics card 900369,visiontek,109.99,0
netgear prosafe gs716t 16-port ethernet switch,netgear,238.0,netgear gs108 prosafe 8-port gigabit ethernet desktop switch,netgear,59.99,0
canon mp41dhii printing calculator,canon,70.88,canon pidhv printing calculator 9493a001ac,canon,17.54,0
accell proultra 4m hdmi ethernet cable,accell,29.88,accell proultra supreme b116c-010b-40 high speed hdmi cable with ethernet 3m,accell,22.92,0
hp color laserjet 4600 smart print cartridge magenta,hp,234.84,hp color laserjet cb390a print cartridge in retail packaging,hp,49.53,0
vantec 3.5 ide to usb 2.0 nexstar 3 hard drive enclosure onyx black,vantec,30.23,vantec nexstar mx nst-400mx-s2 dual 3.5-inch sata to usb 2.0 with jbod external hard drive enclosure black,vantec,44.99,0
dell 15 standard yield black cartridge,dell,18.97,lexmark 12a6830 black standard-yield toner cartridge,lexmark,109.99,0
trendnet tew-690ap wireless n access point,trendnet,139.82,trendnet 300mbps wireless n access point tew-638apb black,trendnet,54.99,0
da-lite holoscreen rear projection screen - 22 x 33 3 4 video format,da-lite,1600.0,da-glas base rear projection screen - 70 x 70 av format,da-lite,2622.99,0
ibm 28p2010 black toner cartridge,ibm,425.0,brother black toner cartridge tn420,brother,30.99,0
panasonic bb-hcm580a poe zoom mpeg-4 network camera,panasonic,779.82,panasonic bb-hcm531a outdoor pan tilt poe security network camera silver,panasonic,510.22,0
avery digital postal scale kit 25 lbs,avery,89.88,sp5 digital postal scale,pelouze,29.99,0
xtrememac tuffshield for ipad 2 matte,memorex,22.99,xtrememac tuffshield screen protector for ipod touch 2g - matte,imation,9.38,0
kodak easyshare m552 dark pink 14mp digital camera w 5x optical zoom 2.7 lcd display w 50 bonus prints,kodak,94.54,kodak easyshare m552 14 mp digital camera with 5x optical zoom and 2.7-inch lcd - bluegray new model,kodak,87.97,0
startech 1 slim 3.5 mm to right angle stereo audio cable m m,startech,7.88,startech.com mu3mms2ra slim 3.5 mm right angle stereo audio cable - m m 3 feet,startech,4.49,0
semi hard case set for ipad 2 white,simplism,29.99,simplism japan semi hard case set for ipad 2 - green tr-shcsipd2-sg en,simplism japan,29.99,0
philips 3 high speed hdmi cable,philips,10.43,1m microhd high quality high speed hdmi to hdmi micro cable,siig,6.69,0
toshiba dvr670 dvd vhs recorder with built-in tuner,toshiba,214.0,toshiba dvr670 dvr670ku dvd vhs recorder with built in tuner black,toshiba,212.94,1
da-lite da-plex thru-the-wall rear projection screen - 81 x 108 video format,da-lite,10048.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,da-lite,9258.99,0
da-lite matte white model c with csr manual screen - 72 x 72 av format,da-lite,563.99,da-lite deluxe model b matte white - projection screen - 72 in,da-lite,127.1,0
western digital elements 500gb portable se portable hard drive black,western digital,71.98,western digital wd elements se 1 tb usb 2.0 portable external hard drive,western digital,79.99,0
startech 2.5 in superspeed usb 3.0 sata hard drive enclosure sat2510bu3,startech,27.98,vantec nexstar superspeed 2.5-inch sata to usb 3.0 external hard drive enclosure nst-280s3-bk black,vantec,26.62,0
apc professional surgearrest 8 outlet 2 pairs phone line protection 120v,apc,25.0,apc essential surgearrest 7 outlet phone line protection,apc,14.48,0
syba internal pci 4-port sata controller card,syba multimedia,23.82,syba sd-sata2-4ir pci sata ii 4x internal ports raid controller with sil3124 chipset,global marketing partners,38.31,0
microsoft comfort optical mouse 3000 silver blue,microsoft,19.95,microsoft comfort optical mouse 3000,microsoft,9.09,0
da-lite video spectra 1.5 model c with csr manual screen - 58 x 104 hdtv format,da-lite,736.99,da-lite model b with csr - projection screen - 1 1 - video spectra 1.5,da-lite,284.5,0
buffalo technology linkstation duo 1 tb 2 x 500 gb network attached storage ls-wx1 .0 tl r1,buffalo technology,192.63,buffalo technology linkstation live 1.0 tb shared network attached storage ls-ch1 .0 tl black,buffalo technology,99.97,0
seiko slp-mrl multipurpose label,seiko,14.88,smart label printer multipurpose labels,seiko,13.82,1
lexmark 12a8425 black high-yield toner print cartridge,lexmark,302.4,ld compatible high yield black laser toner cartridge for lexmark 12a5845,4inkjets,74.99,0
siig 2.5 sata superspeed usb 3.0 hard drive enclosure,siig,20.39,aluratek superspeed usb 3.0 2.5-inch 3.5-inch sata hard drive docking enclosure ahddu200f,aluratek,34.84,0
brother tn450 black toner cartridge high yield toner,brother,48.88,brother tn550 3 500 yld standard yield toner cartridge,brother,47.49,0
amzer anti-glare screen protector for ipad 2,amzer,13.88,ag2 anti-glare screen protector for 10.1 widescreen netbooks,green,8.99,0
